miRNAs	HEK_Pellet_SDPR_1	HEK_Pellet_PRTF_1	HEK_Pellet_CAV_1	HEK_Pellet_PN4-11_1	HEK_Pellet_PRKCA4_1	HEK_Pellet_SDPR_2	HEK_Pellet_PRTF_2	HEK_Pellet_CAV_2	HEK_Pellet_PN4-11_2	HEK_Pellet_PRKCA4_2	HEK_Pellet_SDPR_3	HEK_Pellet_PRTF_3	HEK_Pellet_CAV_3	HEK_Pellet_PN4-11_3	HEK_Pellet_PRKCA4_3	HEK_Exosome_PTRF_1	HEK_Exosome_SDPR_1	HEK_Exosome_CAV_1	HEK_Exosome_PN4-11_1	HEK_Exosome_PRKCA4_1	HEK_Exosome_SDPR_2	HEK_Exosome_PRTF_2	HEK_Exosome_CAV_2	HEK_Exosome_PN4-11_2	HEK_Exosome_PRKCA4_2	HEK_Exosome_SDPR_3	HEK_Exosome_PRTF_3	HEK_Exosome_CAV_3	HEK_Exosome_PN4-11_3	HEK_Exosome_PRKCA4_3	PC3_Pellet_GFP_4.3	PC3_Pellet_CAV1_4.3	PC3_Pellet_CAV2_4.3	PC3_Pellet_CAV3_4.3	PC3_Pellet_GFP_23.3	PC3_Pellet_CAV2_23.3Q	PC3_Pellet_CAV2_23.3	PC3_Pellet_CAV3_23.3	PC3_Pellet_GFP_6.3	PC3_Pellet_CAV1_6.3	PC3_Pellet_CAV2_6.3	PC3_Pellet_CAV3_23.3F	PC3_Exosome_GFP_4.3	PC3_Exosome_CAV1_4.3	PC3_Exosome_CAV2_4.3	PC3_Exosome_CAV3_4.3	PC3_Exosome_GFP_23.3	PC3_Exosome_CAV1_23.3	PC3_Exosome_CAV2_23.3	PC3_Exosome_CAV3_23.3	PC3_Exosome_GFP_6.3	PC3_Exosome_CAV1_6.3	PC3_Exosome_CAV2_6.3	PC3_Exosome_CAV3_6.3
hsa-miR-487a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4781-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-153-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	2	2	3	4	1	1	2	1	1	7	2	0	0	1	0	2	0	1	0	0	2	0
hsa-miR-3182-5p	129	55	64	58	1	2	60	60	85	67	143	137	303	77	105	1111	1076	466	2040	1100	1273	2017	96	2949	1598	45	2	800	292	1033	115	88	137	362	50	213	131	22	21	32	13	56	402	303	246	182	676	368	358	505	745	14	360	2395
hsa-miR-5001-3p	5	11	15	21	0	0	13	13	15	9	10	7	18	9	14	1	1	0	0	8	1	0	1	1	0	0	0	1	0	0	0	3	1	3	1	3	0	5	3	3	2	3	3	0	1	1	2	4	0	1	0	0	0	5
hsa-miR-6780b-3p	2	0	0	4	0	0	0	4	2	7	2	1	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6770-1-5p	1	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
hsa-miR-320e-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4426-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-4766-5p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6791-3p	0	0	1	1	0	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	1	1	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-221-3p	2123	2552	5342	2593	105	74	3912	2734	2668	1918	2630	795	3740	2082	1637	4137	2979	724	2300	757	272	351	51	221	459	28	12	1672	199	1044	2189	9443	6832	8324	7848	11190	19417	4871	3446	3412	6904	6826	5781	5173	10319	5550	4230	4341	7739	9688	841	46	51204	3591
hsa-miR-558-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4768-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-99a-3p	20	13	17	18	1	0	19	20	11	32	8	8	8	11	21	2	2	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-3156-1-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-4738-5p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-203b-3p	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	8	0	2	2	1	0	0	0	4	7	0	0	4	2	0	0	0	0	3	0
hsa-miR-138-2-3p	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6811-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-5696-3p	8	18	18	11	0	0	13	12	12	17	16	2	9	7	10	0	2	1	2	1	0	2	0	0	0	0	0	2	3	2	0	2	0	1	3	2	0	2	6	1	1	0	0	0	0	1	2	2	1	1	0	0	0	1
hsa-miR-943-3p	4	3	5	3	0	0	13	6	8	5	4	3	7	4	2	2	0	1	3	0	0	0	0	0	1	0	0	0	2	0	1	1	0	1	0	0	2	1	3	0	1	0	1	3	0	2	0	2	1	1	0	0	1	0
hsa-miR-323a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-146a-5p	8	10	9	8	0	1	6	3	11	4	5	2	10	6	2	38	22	9	12	2	0	3	2	4	6	0	0	11	5	12	22	46	5	25	139	6	17	51	110	15	5	40	993	288	44	228	199	91	13	182	194	3	243	145
hsa-miR-4786-5p	0	1	1	3	0	0	1	0	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-519a-2-3p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	3	0	2	4	0	0	0	5	3	0	7	1	0	0	3	0	1	0	0	0	0	0	2
hsa-miR-3616-3p	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-196a-1-3p	1	2	12	4	0	0	6	3	6	4	3	1	2	0	1	1	1	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7641-1-5p	204	54	44	24	1	1	118	90	67	82	82	38	59	80	52	57	114	72	64	95	45	37	23	53	81	12	0	104	36	151	91	127	26	49	39	100	40	103	142	57	44	39	58	55	47	55	69	45	62	66	24	1	138	104
hsa-miR-548al-5p	0	0	0	0	0	0	0	1	0	2	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-3160-1-5p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ah-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7156-5p	1	0	1	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
hsa-miR-3620-5p	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2682-5p	1	2	1	3	0	0	0	1	4	4	8	3	3	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	4	2	0	3	4	2	1	3	1	2	4	4	2	3	3	4	0	3	2	0	0	1	1
hsa-miR-6511b-2-3p	5	6	10	4	0	0	4	1	9	8	4	3	6	6	2	0	1	0	1	0	0	0	0	0	1	0	0	6	0	0	1	2	0	0	2	2	3	0	3	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0
hsa-miR-6815-3p	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-494-3p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	4	1	7	0	2	5	0	2	7	1	0	15	0	16	1	0	0	0	2	0	5	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	8	0
hsa-miR-519c-5p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0	1	0
hsa-miR-320d-1-3p	37	22	89	76	6	0	64	26	42	33	30	18	42	36	41	301	167	151	232	159	55	55	18	10	50	8	0	62	22	76	15	33	14	21	36	15	37	9	25	8	16	20	117	128	262	322	73	138	149	145	17	1	582	24
hsa-miR-6831-3p	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6722-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3173-3p	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-7-3-3p	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1269a-5p	1	0	2	0	0	0	0	0	0	2	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	2	0	1	0	3	0	1	0	0	0	1	0	0	2	0	0	0	0
hsa-miR-6833-3p	3	0	4	3	0	0	2	2	5	2	0	5	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	2	1	2	1	2	0	1	1	0	0	0	0	0	0	2	0	0	1	0	0
hsa-miR-449a-5p	23	26	31	47	0	0	13	45	12	16	1	6	5	14	9	21	15	7	26	4	7	3	0	2	4	4	0	14	0	15	4	1	0	0	2	2	4	0	1	2	2	0	1	0	1	0	3	1	0	1	0	0	1	0
hsa-miR-548a-2-3p	1	1	11	8	0	0	4	3	1	6	5	2	4	1	2	5	13	0	7	1	1	7	0	3	4	0	0	5	0	1	1	0	0	1	7	0	0	1	2	0	0	0	3	0	0	3	1	2	0	0	0	0	2	2
hsa-miR-1299-5p	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4665-5p	1	0	2	1	0	0	0	1	1	2	4	1	3	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7113-5p	2	0	0	1	0	0	0	0	1	0	3	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
hsa-miR-548av-3p	2	4	3	3	0	0	6	3	3	4	1	3	0	5	1	2	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	2	0	1	0	2	0	3	1	0	4	0	0	0	1
hsa-miR-1469-5p	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6739-3p	4	5	8	4	0	0	8	4	3	2	0	4	4	4	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	4	2	2	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0
hsa-miR-548ai-3p	0	1	2	2	0	0	1	0	0	2	0	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-657-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4660-5p	0	0	5	2	0	0	1	1	1	1	1	0	2	0	0	0	1	0	1	0	2	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-509-3-5p	0	3	3	2	0	0	3	0	1	3	3	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	1	1	1	0	1	1	0	0	0	0	1	0	2	0	0	0	0
hsa-miR-6732-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5189-3p	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3686-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-133b-3p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-1302-7-3p	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3192-3p	0	0	0	0	0	0	5	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1537-3p	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548h-2-5p	42	65	31	39	0	0	45	47	32	73	42	48	35	59	35	10	12	11	14	26	6	6	6	1	7	3	0	15	2	6	0	1	0	0	2	0	0	0	1	0	0	0	1	2	1	0	1	0	0	2	0	0	0	2
hsa-miR-520a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1289-2-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
hsa-miR-3920-3p	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-939-5p	0	0	1	4	0	0	6	0	3	1	0	3	3	1	2	1	0	1	2	1	0	0	0	0	4	0	0	0	0	0	1	0	4	1	1	1	2	3	3	3	1	0	3	5	4	0	0	2	2	1	0	0	2	2
hsa-miR-6741-3p	1	0	5	4	0	0	1	1	2	3	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-6516-5p	7	11	19	26	0	0	8	6	7	10	2	4	6	4	6	3	1	0	4	2	2	0	0	0	2	0	0	1	0	4	0	2	2	1	3	2	8	3	6	3	2	8	5	3	15	3	1	2	6	4	0	1	11	0
hsa-miR-1976-3p	3	2	11	6	0	0	4	1	6	4	3	1	1	4	2	1	1	1	2	1	0	0	0	0	0	0	0	0	0	2	3	11	0	8	3	3	9	2	1	3	9	3	0	1	2	1	1	4	1	2	0	0	5	0
hsa-miR-3609-3p	6	6	14	5	0	0	11	0	4	2	7	1	3	0	4	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1	0	4	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	2	1
hsa-miR-200b-5p	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	2	0	37	116	44	49	150	74	156	48	74	28	46	37	47	33	93	60	106	51	53	89	12	1	384	21
hsa-miR-3185-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1254-1-3p	0	1	1	0	0	0	1	1	1	2	2	0	1	1	0	3	3	2	1	0	1	4	1	2	2	0	0	5	2	8	0	3	0	2	1	2	3	3	7	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-6767-5p	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-6859-4-3p	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1303-3p	91	179	163	102	4	2	143	158	150	90	348	76	222	144	54	34	32	27	40	8	23	15	2	12	20	1	2	30	16	60	6	25	0	20	5	8	8	16	20	12	11	6	4	4	9	6	8	14	3	12	0	0	6	5
hsa-miR-3616-5p	5	4	6	6	0	0	3	5	0	8	4	0	5	1	2	0	0	0	2	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0
hsa-miR-302a-5p	0	4	0	0	0	0	1	3	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
hsa-miR-133a-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-598-5p	4	6	10	9	0	0	5	3	4	7	6	8	8	4	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3925-5p	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1290-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-521-1-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-526a-2-5p	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-3607-3p	102	22	74	80	1	0	82	68	63	54	36	34	52	45	35	0	1	2	5	7	2	1	0	0	0	0	0	3	5	2	38	161	52	143	504	141	113	172	247	194	69	186	6	7	0	6	6	3	3	8	5	1	3	2
hsa-miR-320a-3p	3836	3157	14090	10152	57	87	11264	3592	8452	4203	5101	2045	7952	4995	3632	4681	3118	2984	2791	4151	1016	1030	464	572	1265	150	29	1342	717	2735	1284	2087	1073	1723	3527	1701	2989	793	944	749	637	1010	2700	2059	4288	3023	2455	1639	1761	2616	595	86	7346	888
hsa-miR-342-5p	12	17	33	26	0	0	28	18	22	11	11	6	31	19	14	11	13	1	3	9	3	4	0	1	1	0	0	7	0	20	4	1	0	3	4	1	3	3	1	1	1	1	8	5	12	6	6	0	5	5	1	0	7	3
hsa-miR-8079-5p	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-532-3p	57	18	154	143	0	0	105	40	100	81	73	23	96	76	56	4	3	1	5	1	0	2	0	4	3	0	1	4	0	6	3	10	1	4	19	6	11	3	10	2	4	5	0	1	6	4	7	3	4	5	0	0	7	0
hsa-miR-632-3p	1	0	1	3	0	0	0	2	4	0	1	3	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-3134-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
hsa-miR-8057-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	5	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-941-3-5p	0	1	2	2	0	0	3	2	1	2	4	0	4	4	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6726-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-518a-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-200b-3p	34	30	54	54	53	113	51	32	38	30	5	49	50	4	18	12	64	11	972	12	9	15	25	9	7	41	11	308	262	24	8580	24250	10657	16312	34823	17086	30785	9873	15148	12733	10244	17131	8257	6830	6269	3732	11384	4834	6446	9134	1779	40	18218	4047
hsa-miR-548f-4-5p	3	1	2	0	0	0	2	3	1	1	3	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4687-5p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3180-2-3p	1	2	5	1	0	0	5	1	2	3	2	0	2	3	4	23	7	4	6	6	3	0	2	0	4	0	0	2	0	2	1	0	1	0	1	0	0	0	1	0	0	0	2	0	2	0	1	0	0	1	0	0	3	0
hsa-miR-421-5p	1	1	3	6	0	0	2	1	3	3	4	1	1	2	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-493-5p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	4	1	0	0	1	0	1	2	0	0	9	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	7	1
